objID,type,flags,clean,score,specObjID,u,err_u,g,err_g,r,err_r,i,err_i,z,err_z,ra,dec,angular_distance_arcsec,SNID,SN_RA,SN_Dec,Galaxy_RA_sdss,Galaxy_Dec_sdss,F160W_Mag,F160W_Mag_Error,F160W_Flux,F160W_Flux_Error,F140W_Mag,F140W_Mag_Error,F140W_Flux,F140W_Flux_Error,F625W_Mag,F625W_Mag_Error,F625W_Flux,F625W_Flux_Error,F125W_Mag,F125W_Mag_Error,F125W_Flux,F125W_Flux_Error,F110W_Mag,F110W_Mag_Error,F110W_Flux,F110W_Flux_Error,F125LP;N/A_Mag,F125LP;N/A_Mag_Error,F125LP;N/A_Flux,F125LP;N/A_Flux_Error,F775W_Mag,F775W_Mag_Error,F775W_Flux,F775W_Flux_Error,F105W_Mag,F105W_Mag_Error,F105W_Flux,F105W_Flux_Error
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238464,3,217164284160,1,0.8438271,564183642964781056,20.88613,0.1606224,18.88383,0.01325862,17.6957,0.008059266,17.22358,0.007842914,16.83821,0.02127909,150.075839253666,2.20336003654014,65.38532478883263,carter,150.06136,2.192381,150.075839253666,2.20336003654014,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238535,3,68987912192,1,0.8438271,5333440454850793472,21.56942,0.2094281,19.83636,0.02153491,18.86087,0.0149136,18.32251,0.0139153,17.88509,0.0398087,150.066852414678,2.21038294150885,67.75196238786647,carter,150.06136,2.192381,150.066852414678,2.21038294150885,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237651753997238480,3,35253360132112,1,0.8438271,563100619968112640,18.98813,0.02336999,18.51142,0.007708937,18.27144,0.008185312,18.0187,0.008835085,17.96089,0.02881621,150.095602262934,2.22013895345084,158.61662151408632,carter,150.06136,2.192381,150.095602262934,2.22013895345084,19.439058403706774,0.0052125,1721.230835625,0.9733651249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237653665258799399,3,251524022272,1,0.8028293,5333464918984511488,20.86101,0.09656268,20.29561,0.02932096,19.63528,0.02720002,19.21677,0.02930246,18.76184,0.08066356,149.868003151075,2.35187386004727,111.1362984179414,04D2fp,149.867166,2.321014,149.868003151075,2.35187386004727,,,,,20.42840798348457,0.0028,256.4073,0.6656164,,,,,,,,,,,,,,,,,,,,,,,,
1237663237129502889,3,35255507615760,1,0.9444535,802833190573074432,23.86783,0.8198342,20.44136,0.02610663,18.90482,0.01105095,17.6953,0.007218432,17.00537,0.0117756,52.7191943659049,-1.20958844451685,115.70758495245614,2635,52.704308,-1.238076,52.7191943659049,-1.20958844451685,,,,,,,,,26.908093011659048,0.2359,0.3946391,0.08573824,,,,,,,,,,,,,,,,,,,,
1237663237129502814,3,35253360136208,1,0.9444535,467317211183212544,18.07662,0.01980282,16.06492,0.003224371,15.12727,0.00257796,14.66704,0.002553843,14.30083,0.004041231,52.7130776112706,-1.19507998294572,157.97105573114212,2635,52.704308,-1.238076,52.7130776112706,-1.19507998294572,,,,,,,,,26.908093011659048,0.2359,0.3946391,0.08573824,,,,,,,,,,,,,,,,,,,,
1237663237129502814,3,35253360136208,1,0.9444535,467317211183212544,18.07662,0.01980282,16.06492,0.003224371,15.12727,0.00257796,14.66704,0.002553843,14.30083,0.004041231,52.7130776112706,-1.19507998294572,157.97105573114212,2635,52.704308,-1.238076,52.7130776112706,-1.19507998294572,,,,,,,,,26.908093011659048,0.2359,0.3946391,0.08573824,,,,,,,,,,,,,,,,,,,,
1237666300018163914,3,35253360001040,1,0.9423817,904098213840054272,21.31956,0.1106464,19.5142,0.01288528,18.57213,0.008982352,18.19104,0.008948514,17.87796,0.01964441,49.0493571058121,-0.600981788014859,0.26478579977112787,14284,49.049294,-0.600944,49.0493571058121,-0.600981788014859,,,,,,,,,25.131908560932878,0.1392,2.026789,0.2597054,,,,,,,,,,,,,,,,,,,,
1237666300018163914,3,35253360001040,1,0.9423817,904098213840054272,21.31956,0.1106464,19.5142,0.01288528,18.57213,0.008982352,18.19104,0.008948514,17.87796,0.01964441,49.0493571058121,-0.600981788014859,0.26478579977112787,14284,49.049294,-0.600944,49.0493571058121,-0.600981788014859,,,,,,,,,25.131908560932878,0.1392,2.026789,0.2597054,,,,,,,,,,,,,,,,,,,,
1237666300018163914,3,35253360001040,1,0.9423817,904098213840054272,21.31956,0.1106464,19.5142,0.01288528,18.57213,0.008982352,18.19104,0.008948514,17.87796,0.01964441,49.0493571058121,-0.600981788014859,0.26478579977112787,14284,49.049294,-0.600944,49.0493571058121,-0.600981788014859,,,,,,,,,25.131908560932878,0.1392,2.026789,0.2597054,,,,,,,,,,,,,,,,,,,,
1237666300018164385,3,17661174088448,1,0.9423817,910917940231038976,21.66817,0.2179453,20.42331,0.03451395,19.12226,0.01663738,18.58306,0.01551828,18.16017,0.03710368,49.0614268762632,-0.617429820629982,73.68772865477798,14284,49.049294,-0.600944,49.0614268762632,-0.617429820629982,,,,,,,,,25.131908560932878,0.1392,2.026789,0.2597054,,,,,,,,,,,,,,,,,,,,
1237666300018164385,3,17661174088448,1,0.9423817,910917940231038976,21.66817,0.2179453,20.42331,0.03451395,19.12226,0.01663738,18.58306,0.01551828,18.16017,0.03710368,49.0614268762632,-0.617429820629982,73.68772865477798,14284,49.049294,-0.600944,49.0614268762632,-0.617429820629982,,,,,,,,,25.131908560932878,0.1392,2.026789,0.2597054,,,,,,,,,,,,,,,,,,,,
1237666300018163805,3,35253360132368,1,0.9423817,910919039742666752,21.7784,0.4652456,20.0426,0.06657244,18.85617,0.03273763,18.49935,0.03257079,18.11561,0.06900135,49.0768842585585,-0.581850496658634,120.78539892718838,14284,49.049294,-0.600944,49.0768842585585,-0.581850496658634,,,,,,,,,25.131908560932878,0.1392,2.026789,0.2597054,,,,,,,,,,,,,,,,,,,,
1237666300018163805,3,35253360132368,1,0.9423817,910919039742666752,21.7784,0.4652456,20.0426,0.06657244,18.85617,0.03273763,18.49935,0.03257079,18.11561,0.06900135,49.0768842585585,-0.581850496658634,120.78539892718838,14284,49.049294,-0.600944,49.0768842585585,-0.581850496658634,,,,,,,,,25.131908560932878,0.1392,2.026789,0.2597054,,,,,,,,,,,,,,,,,,,,
1237654652029567748,3,2450547278080,1,0.8508422,7201279825214197760,22.91506,0.71003,23.67643,0.6373473,21.60748,0.1550779,20.55932,0.09044258,20.01604,0.2079268,131.648049788442,45.3620618230079,32.14023752981753,500100,131.638525,45.356153,131.648049788442,45.3620618230079,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237655107826090625,3,68987912448,1,0.8070594,7201293294231638016,22.93323,0.653313,22.75559,0.3108334,20.84974,0.08671835,19.69566,0.04050978,19.36281,0.1182005,131.618744277561,45.3794895363999,97.77964503998425,500100,131.638525,45.356153,131.618744277561,45.3794895363999,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237655107826090625,3,68987912448,1,0.8070594,7201293294231638016,22.93323,0.653313,22.75559,0.3108334,20.84974,0.08671835,19.69566,0.04050978,19.36281,0.1182005,131.618744277561,45.3794895363999,97.77964503998425,500100,131.638525,45.356153,131.618744277561,45.3794895363999,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237654652029567723,3,68987912448,1,0.8508422,7201279275458383872,23.36301,0.6968267,22.70804,0.1892558,21.54936,0.09925699,20.22591,0.04569762,19.72372,0.1105683,131.652846883393,45.3277256900308,108.56528163613947,500100,131.638525,45.356153,131.652846883393,45.3277256900308,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237654652029567709,3,68988043520,1,0.8508422,7202465373744287744,22.42303,0.3976704,23.87518,0.6260982,21.55488,0.1248138,20.41175,0.06671084,20.00859,0.1755376,131.637606698921,45.3217197070801,123.98163297521275,500100,131.638525,45.356153,131.637606698921,45.3217197070801,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237655107826090061,3,35253360136976,1,0.8070594,5813043033185472512,24.69223,2.237894,21.72945,0.1885349,20.32646,0.07862867,19.292,0.04044907,18.95811,0.118182,131.630039734686,45.3984917673416,153.92250089470943,500100,131.638525,45.356153,131.630039734686,45.3984917673416,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237654652029567748,3,2450547278080,1,0.8508422,7201279825214197760,22.91506,0.71003,23.67643,0.6373473,21.60748,0.1550779,20.55932,0.09044258,20.01604,0.2079268,131.648049788442,45.3620618230079,32.14023752981753,500100,131.638525,45.356153,131.648049788442,45.3620618230079,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237655107826090625,3,68987912448,1,0.8070594,7201293294231638016,22.93323,0.653313,22.75559,0.3108334,20.84974,0.08671835,19.69566,0.04050978,19.36281,0.1182005,131.618744277561,45.3794895363999,97.77964503998425,500100,131.638525,45.356153,131.618744277561,45.3794895363999,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237655107826090625,3,68987912448,1,0.8070594,7201293294231638016,22.93323,0.653313,22.75559,0.3108334,20.84974,0.08671835,19.69566,0.04050978,19.36281,0.1182005,131.618744277561,45.3794895363999,97.77964503998425,500100,131.638525,45.356153,131.618744277561,45.3794895363999,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
1237654652029567723,3,68987912448,1,0.8508422,7201279275458383872,23.36301,0.6968267,22.70804,0.1892558,21.54936,0.09925699,20.22591,0.04569762,19.72372,0.1105683,131.652846883393,45.3277256900308,108.56528163613947,500100,131.638525,45.356153,131.652846883393,45.3277256900308,,,,,,,,,,,,,25.3384255158396,0.16980000000000003,2.594352333333333,0.3083162,,,,,,,,,,,,,,,,
